USN,SCODE,CIE,SEE,TOT,RESULT,GRADE,DATE,ExamType
4JN16CS131,15CS51,18,59,77,P,8,12019,Regular
4JN16CS131,15CS52,17,60,77,P,8,12019,Regular
4JN16CS131,15CS553,17,53,70,P,8,12019,Regular
4JN16CS131,15CS53,18,42,60,P,7,12019,Regular
4JN16CS131,15CS564,19,52,71,P,8,12019,Regular
4JN16CS131,15CS54,19,40,59,P,6,12019,Regular
4JN16CS131,15CSL57,18,72,90,P,10,12019,Regular
4JN16CS131,15CSL58,20,78,98,P,10,12019,Regular
4JN16CS132,15CS51,19,44,63,P,7,12019,Regular
4JN16CS132,15CS52,13,43,56,P,6,12019,Regular
4JN16CS132,15CS562,14,37,51,P,6,12019,Regular
4JN16CS132,15CS553,12,28,40,P,4,12019,Regular
4JN16CS132,15CS53,18,45,63,P,7,12019,Regular
4JN16CS132,15CS54,14,37,51,P,6,12019,Regular
4JN16CS132,15CSL57,17,32,49,P,5,12019,Regular
4JN16CS132,15CSL58,20,78,98,P,10,12019,Regular
4JN17CS402,15CS51,20,50,70,P,8,12019,Regular
4JN17CS402,15CS52,12,34,46,P,5,12019,Regular
4JN17CS402,15CS552,16,47,63,P,7,12019,Regular
4JN17CS402,15CS53,16,37,53,P,6,12019,Regular
4JN17CS402,15CS54,12,40,52,P,6,12019,Regular
4JN17CS402,15CS564,16,35,51,P,6,12019,Regular
4JN17CS402,15CSL57,17,60,77,P,8,12019,Regular
4JN17CS402,15CSL58,20,65,85,P,9,12019,Regular
4JN17CS402,15MATDIP41,0,28,28,P,0,12019,Backlog
4JN17CS402,15MAT41,10,30,40,P,4,12019,Backlog
4JN17CS403,15CS51,17,51,68,P,7,12019,Regular
4JN17CS403,15CS552,16,30,46,P,5,12019,Regular
4JN17CS403,15CS52,14,70,84,P,9,12019,Regular
4JN17CS403,15CS53,16,40,56,P,6,12019,Regular
4JN17CS403,15CS564,14,47,61,P,7,12019,Regular
4JN17CS403,15CS54,14,42,56,P,6,12019,Regular
4JN17CS403,15CSL57,18,64,82,P,9,12019,Regular
4JN17CS403,15CSL58,20,60,80,P,9,12019,Regular
4JN17CS403,15MATDIP41,0,16,16,F,0,12019,Backlog
4JN17CS407,15CS51,15,0,15,A,0,12019,Regular
4JN17CS407,15CS552,14,30,44,P,4,12019,Regular
4JN17CS407,15CS52,13,57,70,P,8,12019,Regular
4JN17CS407,15CS53,18,39,57,P,6,12019,Regular
4JN17CS407,15CS564,19,0,19,A,0,12019,Regular
4JN17CS407,15CS54,16,7,23,F,0,12019,Regular
4JN17CS407,15CSL57,18,0,18,A,0,12019,Regular
4JN17CS407,15CSL58,20,62,82,P,9,12019,Regular
4JN17CS407,15MAT41,12,0,12,A,0,12019,Backlog
4JN17CS407,15MAT31,12,0,12,A,0,12019,Backlog
4JN17CS412,15CS51,18,54,72,P,8,12019,Regular
4JN17CS412,15CS552,14,29,43,P,4,12019,Regular
4JN17CS412,15CS52,14,30,44,P,4,12019,Regular
4JN17CS412,15CS53,17,28,45,P,5,12019,Regular
4JN17CS412,15CS564,15,48,63,P,7,12019,Regular
4JN17CS412,15CS54,14,33,47,P,5,12019,Regular
4JN17CS412,15CSL57,18,47,65,P,7,12019,Regular
4JN17CS412,15CSL58,20,70,90,P,10,12019,Regular
4JN17CS412,15MATDIP41,0,28,28,P,0,12019,Backlog
4JN17CS412,15MATDIP31,0,20,20,F,0,12019,Backlog
4JN17CS416,15CS51,17,17,34,F,0,12019,Regular
4JN17CS416,15CS552,14,28,42,P,4,12019,Regular
4JN17CS416,15CS52,12,32,44,P,4,12019,Regular
4JN17CS416,15CS53,13,31,44,P,4,12019,Regular
4JN17CS416,15CS54,13,34,47,P,5,12019,Regular
4JN17CS416,15CS564,13,28,41,P,4,12019,Regular
4JN17CS416,15CSL57,18,35,53,P,6,12019,Regular
4JN17CS416,15CSL58,20,60,80,P,9,12019,Regular
4JN17CS416,15MAT41,9,11,20,F,0,12019,Backlog
4JN17CS416,15CS45,13,37,50,P,6,12019,Backlog
4JN17CS416,15CS46,12,35,47,P,5,12019,Backlog
4JN17CS416,15MAT31,12,14,26,F,0,12019,Backlog
4JN17CS418,15CS51,18,49,67,P,7,12019,Regular
4JN17CS418,15CS552,14,60,74,P,8,12019,Regular
4JN17CS418,15CS52,15,46,61,P,7,12019,Regular
4JN17CS418,15CS53,17,38,55,P,6,12019,Regular
4JN17CS418,15CS564,16,37,53,P,6,12019,Regular
4JN17CS418,15CS54,15,41,56,P,6,12019,Regular
4JN17CS418,15CSL57,17,74,91,P,10,12019,Regular
4JN17CS418,15CSL58,20,71,91,P,10,12019,Regular
4JN17CS418,15MATDIP31,0,25,25,F,0,12019,Backlog
4JN17CS419,15CS51,18,53,71,P,8,12019,Regular
4JN17CS419,15CS552,14,69,83,P,9,12019,Regular
4JN17CS419,15CS52,17,50,67,P,7,12019,Regular
4JN17CS419,15CS53,18,33,51,P,6,12019,Regular
4JN17CS419,15CS564,16,43,59,P,6,12019,Regular
4JN17CS419,15CS54,19,38,57,P,6,12019,Regular
4JN17CS419,15CSL57,18,40,58,P,6,12019,Regular
4JN17CS419,15CSL58,20,65,85,P,9,12019,Regular
4JN17CS419,15MATDIP31,0,35,35,P,0,12019,Backlog
4JN17CS423,15CS51,18,37,55,P,6,12019,Regular
4JN17CS423,15CS552,12,30,42,P,4,12019,Regular
4JN17CS423,15CS52,14,31,45,P,5,12019,Regular
4JN17CS423,15CS53,16,36,52,P,6,12019,Regular
4JN17CS423,15CS564,14,34,48,P,5,12019,Regular
4JN17CS423,15CS54,15,28,43,P,4,12019,Regular
4JN17CS423,15CSL57,17,32,49,P,5,12019,Regular
4JN17CS423,15CSL58,20,62,82,P,9,12019,Regular
4JN17CS423,15MAT41,12,28,40,P,4,12019,Backlog
4JN17CS423,15CS36,15,21,36,F,0,12019,Backlog
4JN14CS121,15CS71,16,35,51,P,6,12019,Regular
4JN14CS121,15CS72,16,21,37,F,0,12019,Regular
4JN14CS121,15CS73,16,28,44,P,4,12019,Regular
4JN14CS121,15CS754,15,43,58,P,6,12019,Regular
4JN14CS121,15CS744,15,32,47,P,5,12019,Regular
4JN14CS121,15CSL76,18,70,88,P,9,12019,Regular
4JN14CS121,15CSL77,19,61,80,P,9,12019,Regular
4JN14CS121,15CSP78,91,0,91,P,10,12019,Regular
4JN15CS001,15CS71,17,46,63,P,7,12019,Regular
4JN15CS001,15CS72,18,36,54,P,6,12019,Regular
4JN15CS001,15CS73,17,42,59,P,6,12019,Regular
4JN15CS001,15CS754,19,41,60,P,7,12019,Regular
4JN15CS001,15CSL76,20,74,94,P,10,12019,Regular
4JN15CS001,15CSL77,20,75,95,P,10,12019,Regular
4JN15CS001,15CSP78,93,0,93,P,10,12019,Regular
4JN15CS001,15CS742,16,50,66,P,7,12019,Regular
4JN15CS002,15CS71,18,49,67,P,7,12019,Regular
4JN15CS002,15CS72,16,28,44,P,4,12019,Regular
4JN15CS002,15CS73,12,38,50,P,6,12019,Regular
4JN15CS002,15CS754,15,40,55,P,6,12019,Regular
4JN15CS002,15CSL76,20,60,80,P,9,12019,Regular
4JN15CS002,15CSL77,20,46,66,P,7,12019,Regular
4JN15CS002,15CSP78,97,0,97,P,10,12019,Regular
4JN15CS002,15CS742,15,28,43,P,4,12019,Regular
4JN15CS003,15CS71,20,57,77,P,8,12019,Regular
4JN15CS003,15CS72,20,46,66,P,7,12019,Regular
4JN15CS003,15CS73,16,43,59,P,6,12019,Regular
4JN15CS003,15CS754,18,56,74,P,8,12019,Regular
4JN15CS003,15CS744,19,51,70,P,8,12019,Regular
4JN15CS003,15CSL76,19,74,93,P,10,12019,Regular
4JN15CS003,15CSL77,20,60,80,P,9,12019,Regular
4JN15CS003,15CSP78,95,0,95,P,10,12019,Regular
4JN15CS004,15CS71,16,39,55,P,6,12019,Regular
4JN15CS004,15CS72,19,33,52,P,6,12019,Regular
4JN15CS004,15CS73,16,57,73,P,8,12019,Regular
4JN15CS004,15CS754,18,35,53,P,6,12019,Regular
4JN15CS004,15CSL76,20,75,95,P,10,12019,Regular
4JN15CS004,15CSL77,20,72,92,P,10,12019,Regular
4JN15CS004,15CSP78,95,0,95,P,10,12019,Regular
4JN15CS004,15CS742,16,28,44,P,4,12019,Regular
4JN15CS005,15CS71,20,34,54,P,6,12019,Regular
4JN15CS005,15CS72,19,43,62,P,7,12019,Regular
4JN15CS005,15CS73,20,53,73,P,8,12019,Regular
4JN15CS005,15CS754,20,47,67,P,7,12019,Regular
4JN15CS005,15CSL76,20,77,97,P,10,12019,Regular
4JN15CS005,15CSL77,20,70,90,P,10,12019,Regular
4JN15CS005,15CSP78,98,0,98,P,10,12019,Regular
4JN15CS005,15CS742,20,52,72,P,8,12019,Regular
4JN15CS007,15CS71,20,46,66,P,7,12019,Regular
4JN15CS007,15CS72,20,44,64,P,7,12019,Regular
4JN15CS007,15CS73,18,47,65,P,7,12019,Regular
4JN15CS007,15CS754,19,52,71,P,8,12019,Regular
4JN15CS007,15CSL76,20,77,97,P,10,12019,Regular
4JN15CS007,15CSL77,20,72,92,P,10,12019,Regular
4JN15CS007,15CSP78,98,0,98,P,10,12019,Regular
4JN15CS007,15CS742,18,46,64,P,7,12019,Regular
4JN15CS008,15CS71,19,48,67,P,7,12019,Regular
4JN15CS008,15CS72,17,30,47,P,5,12019,Regular
4JN15CS008,15CS73,18,46,64,P,7,12019,Regular
4JN15CS008,15CS754,20,47,67,P,7,12019,Regular
4JN15CS008,15CS744,20,42,62,P,7,12019,Regular
4JN15CS008,15CSL76,20,70,90,P,10,12019,Regular
4JN15CS008,15CSL77,20,75,95,P,10,12019,Regular
4JN15CS008,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS009,15CS71,20,60,80,P,9,12019,Regular
4JN15CS009,15CS72,20,51,71,P,8,12019,Regular
4JN15CS009,15CS73,20,56,76,P,8,12019,Regular
4JN15CS009,15CS754,20,68,88,P,9,12019,Regular
4JN15CS009,15CSL76,20,72,92,P,10,12019,Regular
4JN15CS009,15CSL77,18,69,87,P,9,12019,Regular
4JN15CS009,15CSP78,100,0,100,P,10,12019,Regular
4JN15CS009,15CS742,20,50,70,P,8,12019,Regular
4JN15CS011,15CS71,15,40,55,P,6,12019,Regular
4JN15CS011,15CS72,17,31,48,P,5,12019,Regular
4JN15CS011,15CS73,14,31,45,P,5,12019,Regular
4JN15CS011,15CS754,18,47,65,P,7,12019,Regular
4JN15CS011,15CS744,18,43,61,P,7,12019,Regular
4JN15CS011,15CSL76,20,77,97,P,10,12019,Regular
4JN15CS011,15CSL77,20,72,92,P,10,12019,Regular
4JN15CS011,15CSP78,88,0,88,P,9,12019,Regular
4JN15CS012,15CS71,18,52,70,P,8,12019,Regular
4JN15CS012,15CS72,14,46,60,P,7,12019,Regular
4JN15CS012,15CS73,17,29,46,P,5,12019,Regular
4JN15CS012,15CS754,18,60,78,P,8,12019,Regular
4JN15CS012,15CS744,17,50,67,P,7,12019,Regular
4JN15CS012,15CSL76,20,72,92,P,10,12019,Regular
4JN15CS012,15CSL77,20,64,84,P,9,12019,Regular
4JN15CS012,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS014,15CS71,20,43,63,P,7,12019,Regular
4JN15CS014,15CS72,18,55,73,P,8,12019,Regular
4JN15CS014,15CS73,17,50,67,P,7,12019,Regular
4JN15CS014,15CS754,19,58,77,P,8,12019,Regular
4JN15CS014,15CSL76,20,69,89,P,9,12019,Regular
4JN15CS014,15CSL77,20,71,91,P,10,12019,Regular
4JN15CS014,15CSP78,93,0,93,P,10,12019,Regular
4JN15CS014,15CS742,19,58,77,P,8,12019,Regular
4JN15CS015,15CS71,18,51,69,P,7,12019,Regular
4JN15CS015,15CS72,16,32,48,P,5,12019,Regular
4JN15CS015,15CS73,18,57,75,P,8,12019,Regular
4JN15CS015,15CS754,18,42,60,P,7,12019,Regular
4JN15CS015,15CSL76,20,74,94,P,10,12019,Regular
4JN15CS015,15CSL77,20,72,92,P,10,12019,Regular
4JN15CS015,15CSP78,94,0,94,P,10,12019,Regular
4JN15CS015,15CS742,18,49,67,P,7,12019,Regular
4JN15CS016,15CS71,18,57,75,P,8,12019,Regular
4JN15CS016,15CS72,18,33,51,P,6,12019,Regular
4JN15CS016,15CS73,19,48,67,P,7,12019,Regular
4JN15CS016,15CS754,19,44,63,P,7,12019,Regular
4JN15CS016,15CSL76,19,72,91,P,10,12019,Regular
4JN15CS016,15CSL77,19,51,70,P,8,12019,Regular
4JN15CS016,15CSP78,93,0,93,P,10,12019,Regular
4JN15CS016,15CS742,17,41,58,P,6,12019,Regular
4JN15CS021,15CS71,18,53,71,P,8,12019,Regular
4JN15CS021,15CS72,17,36,53,P,6,12019,Regular
4JN15CS021,15CS73,17,59,76,P,8,12019,Regular
4JN15CS021,15CS754,19,51,70,P,8,12019,Regular
4JN15CS021,15CSL76,20,73,93,P,10,12019,Regular
4JN15CS021,15CSL77,20,71,91,P,10,12019,Regular
4JN15CS021,15CSP78,94,0,94,P,10,12019,Regular
4JN15CS021,15CS742,17,50,67,P,7,12019,Regular
4JN15CS022,15CS71,20,50,70,P,8,12019,Regular
4JN15CS022,15CS72,18,29,47,P,5,12019,Regular
4JN15CS022,15CS73,18,38,56,P,6,12019,Regular
4JN15CS022,15CS754,17,41,58,P,6,12019,Regular
4JN15CS022,15CSL76,19,73,92,P,10,12019,Regular
4JN15CS022,15CSL77,19,72,91,P,10,12019,Regular
4JN15CS022,15CSP78,92,0,92,P,10,12019,Regular
4JN15CS022,15CS742,17,48,65,P,7,12019,Regular
4JN15CS023,15CS71,13,28,41,P,4,12019,Regular
4JN15CS023,15CS72,17,28,45,P,5,12019,Regular
4JN15CS023,15CS73,18,38,56,P,6,12019,Regular
4JN15CS023,15CS754,14,36,50,P,6,12019,Regular
4JN15CS023,15CSL76,19,70,89,P,9,12019,Regular
4JN15CS023,15CSL77,19,51,70,P,8,12019,Regular
4JN15CS023,15CSP78,89,0,89,P,9,12019,Regular
4JN15CS023,15CS742,16,33,49,P,5,12019,Regular
4JN15CS024,15CS71,15,22,37,F,0,12019,Regular
4JN15CS024,15CS72,16,16,32,F,0,12019,Regular
4JN15CS024,15CS73,16,49,65,P,7,12019,Regular
4JN15CS024,15CS754,12,37,49,P,5,12019,Regular
4JN15CS024,15CSL76,19,73,92,P,10,12019,Regular
4JN15CS024,15CSL77,19,45,64,P,7,12019,Regular
4JN15CS024,15CSP78,95,0,95,P,10,12019,Regular
4JN15CS024,15CS742,12,18,30,F,0,12019,Regular
4JN15CS026,15CS71,20,37,57,P,6,12019,Regular
4JN15CS026,15CS72,17,40,57,P,6,12019,Regular
4JN15CS026,15CS73,19,45,64,P,7,12019,Regular
4JN15CS026,15CS754,20,42,62,P,7,12019,Regular
4JN15CS026,15CSL76,20,70,90,P,10,12019,Regular
4JN15CS026,15CSL77,20,67,87,P,9,12019,Regular
4JN15CS026,15CSP78,92,0,92,P,10,12019,Regular
4JN15CS026,15CS742,20,45,65,P,7,12019,Regular
4JN15CS027,15CS71,20,58,78,P,8,12019,Regular
4JN15CS027,15CS72,18,62,80,P,9,12019,Regular
4JN15CS027,15CS73,19,53,72,P,8,12019,Regular
4JN15CS027,15CS754,19,70,89,P,9,12019,Regular
4JN15CS027,15CSL76,20,74,94,P,10,12019,Regular
4JN15CS027,15CSL77,20,75,95,P,10,12019,Regular
4JN15CS027,15CSP78,100,0,100,P,10,12019,Regular
4JN15CS027,15CS742,18,53,71,P,8,12019,Regular
4JN15CS028,15CS71,19,41,60,P,7,12019,Regular
4JN15CS028,15CS72,20,52,72,P,8,12019,Regular
4JN15CS028,15CS73,19,48,67,P,7,12019,Regular
4JN15CS028,15CS754,19,57,76,P,8,12019,Regular
4JN15CS028,15CSL76,20,75,95,P,10,12019,Regular
4JN15CS028,15CSL77,19,71,90,P,10,12019,Regular
4JN15CS028,15CSP78,96,0,96,P,10,12019,Regular
4JN15CS028,15CS742,19,47,66,P,7,12019,Regular
4JN15CS029,15CS71,20,57,77,P,8,12019,Regular
4JN15CS029,15CS72,18,51,69,P,7,12019,Regular
4JN15CS029,15CS73,19,47,66,P,7,12019,Regular
4JN15CS029,15CS754,19,37,56,P,6,12019,Regular
4JN15CS029,15CS744,18,57,75,P,8,12019,Regular
4JN15CS029,15CSL76,20,77,97,P,10,12019,Regular
4JN15CS029,15CSL77,20,76,96,P,10,12019,Regular
4JN15CS029,15CSP78,73,0,73,P,8,12019,Regular
4JN15CS030,15CS71,20,46,66,P,7,12019,Regular
4JN15CS030,15CS72,19,39,58,P,6,12019,Regular
4JN15CS030,15CS73,16,60,76,P,8,12019,Regular
4JN15CS030,15CS754,18,36,54,P,6,12019,Regular
4JN15CS030,15CS744,20,44,64,P,7,12019,Regular
4JN15CS030,15CSL76,20,60,80,P,9,12019,Regular
4JN15CS030,15CSL77,19,60,79,P,8,12019,Regular
4JN15CS030,15CSP78,95,0,95,P,10,12019,Regular
4JN15CS031,15CS71,20,46,66,P,7,12019,Regular
4JN15CS031,15CS72,20,28,48,P,5,12019,Regular
4JN15CS031,15CS73,19,39,58,P,6,12019,Regular
4JN15CS031,15CS754,20,58,78,P,8,12019,Regular
4JN15CS031,15CS744,20,49,69,P,7,12019,Regular
4JN15CS031,15CSL76,19,72,91,P,10,12019,Regular
4JN15CS031,15CSL77,20,68,88,P,9,12019,Regular
4JN15CS031,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS032,15CS71,19,58,77,P,8,12019,Regular
4JN15CS032,15CS72,20,44,64,P,7,12019,Regular
4JN15CS032,15CS73,18,53,71,P,8,12019,Regular
4JN15CS032,15CS754,18,48,66,P,7,12019,Regular
4JN15CS032,15CSL76,20,75,95,P,10,12019,Regular
4JN15CS032,15CSL77,20,72,92,P,10,12019,Regular
4JN15CS032,15CSP78,98,0,98,P,10,12019,Regular
4JN15CS032,15CS742,18,47,65,P,7,12019,Regular
4JN15CS033,15CS71,18,54,72,P,8,12019,Regular
4JN15CS033,15CS72,16,50,66,P,7,12019,Regular
4JN15CS033,15CS73,16,35,51,P,6,12019,Regular
4JN15CS033,15CS754,17,45,62,P,7,12019,Regular
4JN15CS033,15CS744,19,50,69,P,7,12019,Regular
4JN15CS033,15CSL76,19,65,84,P,9,12019,Regular
4JN15CS033,15CSL77,20,61,81,P,9,12019,Regular
4JN15CS033,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS034,15CS71,20,48,68,P,7,12019,Regular
4JN15CS034,15CS72,18,28,46,P,5,12019,Regular
4JN15CS034,15CS73,17,33,50,P,6,12019,Regular
4JN15CS034,15CS754,18,42,60,P,7,12019,Regular
4JN15CS034,15CSL76,20,70,90,P,10,12019,Regular
4JN15CS034,15CSL77,20,75,95,P,10,12019,Regular
4JN15CS034,15CSP78,98,0,98,P,10,12019,Regular
4JN15CS034,15CS742,17,36,53,P,6,12019,Regular
4JN15CS035,15CS71,20,51,71,P,8,12019,Regular
4JN15CS035,15CS72,19,67,86,P,9,12019,Regular
4JN15CS035,15CS73,20,60,80,P,9,12019,Regular
4JN15CS035,15CS754,20,59,79,P,8,12019,Regular
4JN15CS035,15CSL76,20,77,97,P,10,12019,Regular
4JN15CS035,15CSL77,20,73,93,P,10,12019,Regular
4JN15CS035,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS035,15CS742,20,55,75,P,8,12019,Regular
4JN15CS036,15CS71,18,53,71,P,8,12019,Regular
4JN15CS036,15CS72,19,59,78,P,8,12019,Regular
4JN15CS036,15CS73,20,42,62,P,7,12019,Regular
4JN15CS036,15CS754,19,66,85,P,9,12019,Regular
4JN15CS036,15CSL76,20,77,97,P,10,12019,Regular
4JN15CS036,15CSL77,19,61,80,P,9,12019,Regular
4JN15CS036,15CSP78,98,0,98,P,10,12019,Regular
4JN15CS036,15CS742,19,56,75,P,8,12019,Regular
4JN15CS037,15CS71,17,32,49,P,5,12019,Regular
4JN15CS037,15CS72,16,37,53,P,6,12019,Regular
4JN15CS037,15CS73,17,28,45,P,5,12019,Regular
4JN15CS037,15CS754,18,43,61,P,7,12019,Regular
4JN15CS037,15CS744,17,30,47,P,5,12019,Regular
4JN15CS037,15CSL76,20,64,84,P,9,12019,Regular
4JN15CS037,15CSL77,20,67,87,P,9,12019,Regular
4JN15CS037,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS038,15CS71,17,40,57,P,6,12019,Regular
4JN15CS038,15CS72,19,44,63,P,7,12019,Regular
4JN15CS038,15CS73,17,40,57,P,6,12019,Regular
4JN15CS038,15CS754,17,48,65,P,7,12019,Regular
4JN15CS038,15CS744,17,54,71,P,8,12019,Regular
4JN15CS038,15CSL76,20,70,90,P,10,12019,Regular
4JN15CS038,15CSL77,20,65,85,P,9,12019,Regular
4JN15CS038,15CSP78,88,0,88,P,9,12019,Regular
4JN15CS043,15CS71,19,73,92,P,10,12019,Regular
4JN15CS043,15CS72,19,39,58,P,6,12019,Regular
4JN15CS043,15CS73,18,49,67,P,7,12019,Regular
4JN15CS043,15CS754,19,40,59,P,6,12019,Regular
4JN15CS043,15CSL76,19,75,94,P,10,12019,Regular
4JN15CS043,15CSL77,19,73,92,P,10,12019,Regular
4JN15CS043,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS043,15CS742,18,61,79,P,8,12019,Regular
4JN15CS044,15CS71,19,56,75,P,8,12019,Regular
4JN15CS044,15CS72,20,45,65,P,7,12019,Regular
4JN15CS044,15CS73,17,55,72,P,8,12019,Regular
4JN15CS044,15CS754,19,48,67,P,7,12019,Regular
4JN15CS044,15CSL76,20,60,80,P,9,12019,Regular
4JN15CS044,15CSL77,20,73,93,P,10,12019,Regular
4JN15CS044,15CSP78,95,0,95,P,10,12019,Regular
4JN15CS044,15CS742,19,42,61,P,7,12019,Regular
4JN15CS045,15CS71,19,70,89,P,9,12019,Regular
4JN15CS045,15CS72,20,54,74,P,8,12019,Regular
4JN15CS045,15CS73,18,68,86,P,9,12019,Regular
4JN15CS045,15CS754,18,44,62,P,7,12019,Regular
4JN15CS045,15CSL76,19,74,93,P,10,12019,Regular
4JN15CS045,15CSL77,20,73,93,P,10,12019,Regular
4JN15CS045,15CSP78,90,0,90,P,10,12019,Regular
4JN15CS045,15CS742,20,58,78,P,8,12019,Regular
4JN15CS047,15CS71,19,49,68,P,7,12019,Regular
4JN15CS047,15CS72,17,28,45,P,5,12019,Regular
4JN15CS047,15CS73,18,33,51,P,6,12019,Regular
4JN15CS047,15CS754,16,39,55,P,6,12019,Regular
4JN15CS047,15CSL76,20,72,92,P,10,12019,Regular
4JN15CS047,15CSL77,19,61,80,P,9,12019,Regular
4JN15CS047,15CSP78,95,0,95,P,10,12019,Regular
4JN15CS047,15CS742,16,45,61,P,7,12019,Regular
4JN15CS048,15CS71,17,53,70,P,8,12019,Regular
4JN15CS048,15CS72,17,58,75,P,8,12019,Regular
4JN15CS048,15CS73,18,55,73,P,8,12019,Regular
4JN15CS048,15CS754,20,49,69,P,7,12019,Regular
4JN15CS048,15CS744,18,61,79,P,8,12019,Regular
4JN15CS048,15CSL76,18,75,93,P,10,12019,Regular
4JN15CS048,15CSL77,20,71,91,P,10,12019,Regular
4JN15CS048,15CSP78,88,0,88,P,9,12019,Regular
4JN15CS050,15CS71,20,50,70,P,8,12019,Regular
4JN15CS050,15CS72,19,37,56,P,6,12019,Regular
4JN15CS050,15CS73,19,43,62,P,7,12019,Regular
4JN15CS050,15CS754,18,51,69,P,7,12019,Regular
4JN15CS050,15CS744,16,50,66,P,7,12019,Regular
4JN15CS050,15CSL76,20,77,97,P,10,12019,Regular
4JN15CS050,15CSL77,20,73,93,P,10,12019,Regular
4JN15CS050,15CSP78,99,0,99,P,10,12019,Regular
4JN15CS051,15CS71,19,44,63,P,7,12019,Regular
4JN15CS051,15CS72,20,44,64,P,7,12019,Regular
4JN15CS051,15CS73,18,55,73,P,8,12019,Regular
4JN15CS051,15CS754,20,54,74,P,8,12019,Regular
4JN15CS051,15CS744,20,43,63,P,7,12019,Regular
4JN15CS051,15CSL76,20,75,95,P,10,12019,Regular
4JN15CS051,15CSL77,20,74,94,P,10,12019,Regular
4JN15CS051,15CSP78,100,0,100,P,10,12019,Regular
4JN15CS053,15CS71,17,32,49,P,5,12019,Regular
4JN15CS053,15CS72,18,41,59,P,6,12019,Regular
4JN15CS053,15CS73,18,48,66,P,7,12019,Regular
4JN15CS053,15CS754,18,40,58,P,6,12019,Regular
4JN15CS053,15CSL76,20,73,93,P,10,12019,Regular
4JN15CS053,15CSL77,20,65,85,P,9,12019,Regular
4JN15CS053,15CSP78,97,0,97,P,10,12019,Regular
4JN15CS053,15CS742,15,46,61,P,7,12019,Regular
4JN17CS094,18CHE22,23,30,53,P,6,72019,Regular
4JN17CS094,18MAT21,24,21,45,P,5,72019,Regular
4JN17CS094,18CPS23,27,22,49,P,5,72019,Regular
4JN17CS094,18ELN24,19,7,26,F,0,72019,Regular
4JN17CS094,18ME25,27,21,48,P,5,72019,Regular
4JN17CS094,18CHEL26,36,40,76,P,8,72019,Regular
4JN17CS094,18CPL27,32,29,61,P,7,72019,Regular
4JN17CS094,18EGH28,28,36,64,P,7,72019,Regular
4JN17CS094,18ELE13,23,11,34,F,0,72019,Backlog
4JN17CS094,18CIV14,30,16,46,F,0,72019,Backlog
4JN17CS094,18EGDL15,37,27,64,P,7,72019,Backlog
4JN17CS094,18PHYL16,31,24,55,P,6,72019,Backlog
4JN18CS002,18MAT21,39,51,90,P,10,72019,Regular
4JN18CS002,18CHE22,38,40,78,P,8,72019,Regular
4JN18CS002,18CPS23,37,38,75,P,8,72019,Regular
4JN18CS002,18ELN24,35,36,71,P,8,72019,Regular
4JN18CS002,18ME25,35,35,70,P,8,72019,Regular
4JN18CS002,18CHEL26,37,56,93,P,10,72019,Regular
4JN18CS002,18CPL27,40,57,97,P,10,72019,Regular
4JN18CS002,18EGH28,32,33,65,P,7,72019,Regular
4JN18CS003,18MAT21,34,54,88,P,9,72019,Regular
4JN18CS003,18CHE22,39,53,92,P,10,72019,Regular
4JN18CS003,18CPS23,37,32,69,P,7,72019,Regular
4JN18CS003,18ELN24,33,29,62,P,7,72019,Regular
4JN18CS003,18ME25,35,33,68,P,7,72019,Regular
4JN18CS003,18CHEL26,39,57,96,P,10,72019,Regular
4JN18CS003,18CPL27,40,57,97,P,10,72019,Regular
4JN18CS003,18EGH28,30,35,65,P,7,72019,Regular
4JN18CS004,18MAT21,19,21,40,P,4,72019,Regular
4JN18CS004,18CHE22,24,17,41,F,0,72019,Regular
4JN18CS004,18CPS23,32,10,42,F,0,72019,Regular
4JN18CS004,18ELN24,21,13,34,F,0,72019,Regular
4JN18CS004,18ME25,30,26,56,P,6,72019,Regular
4JN18CS004,18CHEL26,38,46,84,P,9,72019,Regular
4JN18CS004,18CPL27,38,38,76,P,8,72019,Regular
4JN18CS004,18EGH28,30,22,52,P,6,72019,Regular
4JN18CS005,18MAT21,26,21,47,P,5,72019,Regular
4JN18CS005,18CHE22,27,27,54,P,6,72019,Regular
4JN18CS005,18CPS23,36,40,76,P,8,72019,Regular
4JN18CS005,18ELN24,24,24,48,P,5,72019,Regular
4JN18CS005,18ME25,33,29,62,P,7,72019,Regular
4JN18CS005,18CHEL26,37,48,85,P,9,72019,Regular
4JN18CS005,18CPL27,40,54,94,P,10,72019,Regular
4JN18CS005,18EGH28,28,29,57,P,6,72019,Regular
4JN18CS005,18CIV14,24,24,48,P,5,72019,Backlog
4JN18CS006,18MAT21,34,45,79,P,8,72019,Regular
4JN18CS006,18CHE22,35,35,70,P,8,72019,Regular
4JN18CS006,18CPS23,31,25,56,P,6,72019,Regular
4JN18CS006,18ELN24,29,34,63,P,7,72019,Regular
4JN18CS006,18ME25,39,39,78,P,8,72019,Regular
